$GPRMC,040350.000,A,3533.5244,N,13942.7913,E,0.96,65.28,051016,,,A*59
$GPRMC,040351.000,A,3533.5245,N,13942.7918,E,0.93,66.77,051016,,,A*5E
$GPRMC,040352.000,A,3533.5248,N,13942.7922,E,0.87,66.08,051016,,,A*54
$GPRMC,040353.000,A,3533.5246,N,13942.7918,E,0.43,66.08,051016,,,A*5A
$GPRMC,040354.000,A,3533.5250,N,13942.7926,E,0.65,89.02,051016,,,A*58
$GPRMC,040355.000,A,3533.5251,N,13942.7929,E,0.71,87.36,051016,,,A*5B
$GPRMC,040356.000,A,3533.5251,N,13942.7930,E,0.70,88.17,051016,,,A*5D
$GPRMC,040357.000,A,3533.5252,N,13942.7931,E,0.66,87.20,051016,,,A*52
$GPRMC,040358.000,A,3533.5254,N,13942.7935,E,0.61,87.20,051016,,,A*58
$GPRMC,040359.000,A,3533.5256,N,13942.7937,E,0.60,41.76,051016,,,A*51
$GPRMC,040400.000,A,3533.5257,N,13942.7946,E,0.59,65.43,051016,,,A*57
$GPRMC,040401.000,A,3533.5255,N,13942.7949,E,0.60,64.34,051016,,,A*50
$GPRMC,040402.000,A,3533.5259,N,13942.7957,E,0.87,61.25,051016,,,A*5C
$GPRMC,040403.000,A,3533.5259,N,13942.7958,E,0.94,59.94,051016,,,A*51
$GPRMC,040404.000,A,3533.5265,N,13942.7969,E,1.29,59.39,051016,,,A*5B
$GPRMC,040405.000,A,3533.5269,N,13942.7975,E,1.26,57.39,051016,,,A*5A
$GPRMC,040406.000,A,3533.5272,N,13942.7980,E,1.27,59.03,051016,,,A*5F
$GPRMC,040407.000,A,3533.5275,N,13942.7986,E,1.50,72.67,051016,,,A*54
$GPRMC,040408.000,A,3533.5278,N,13942.7994,E,1.50,71.51,051016,,,A*53
$GPRMC,040409.000,A,3533.5279,N,13942.8003,E,1.82,74.88,051016,,,A*55
$GPRMC,040410.000,A,3533.5278,N,13942.8001,E,0.51,74.88,051016,,,A*51
$GPRMC,040411.000,A,3533.5281,N,13942.8004,E,0.94,36.24,051016,,,A*5A
$GPRMC,040412.000,A,3533.5283,N,13942.8008,E,0.72,82.41,051016,,,A*53
$GPRMC,040413.000,A,3533.5282,N,13942.8003,E,0.17,82.41,051016,,,A*5B
$GPRMC,040414.000,A,3533.5283,N,13942.8000,E,0.86,38.63,051016,,,A*57
$GPRMC,040415.000,A,3533.5280,N,13942.7984,E,1.21,8.92,051016,,,A*6E
$GPRMC,040416.000,A,3533.5272,N,13942.7960,E,0.52,8.92,051016,,,A*6F
$GPRMC,040417.000,A,3533.5270,N,13942.7952,E,0.50,8.92,051016,,,A*6F
$GPRMC,040418.000,A,3533.5264,N,13942.7943,E,1.21,218.83,051016,,,A*61
$GPRMC,040419.000,A,3533.5255,N,13942.7921,E,0.45,218.83,051016,,,A*65
$GPRMC,040420.000,A,3533.5250,N,13942.7911,E,0.87,75.47,051016,,,A*56
$GPRMC,040421.000,A,3533.5243,N,13942.7890,E,0.36,75.47,051016,,,A*57
$GPRMC,040422.000,A,3533.5240,N,13942.7881,E,0.61,251.95,051016,,,A*6E
$GPRMC,040423.000,A,3533.5237,N,13942.7869,E,1.33,249.81,051016,,,A*63
$GPRMC,040424.000,A,3533.5236,N,13942.7864,E,1.02,247.51,051016,,,A*69
$GPRMC,040425.000,A,3533.5236,N,13942.7866,E,0.43,247.51,051016,,,A*6E
$GPRMC,040426.000,A,3533.5232,N,13942.7870,E,1.74,243.33,051016,,,A*6B
$GPRMC,040427.000,A,3533.5226,N,13942.7867,E,2.20,239.97,051016,,,A*68
$GPRMC,040428.000,A,3533.5224,N,13942.7867,E,0.88,180.64,051016,,,A*68
$GPRMC,040429.000,A,3533.5223,N,13942.7866,E,0.39,180.64,051016,,,A*65
$GPRMC,040430.000,A,3533.5221,N,13942.7863,E,0.68,186.25,051016,,,A*6D
$GPRMC,040431.000,A,3533.5221,N,13942.7862,E,0.62,186.25,051016,,,A*67
$GPRMC,040432.000,A,3533.5220,N,13942.7862,E,0.87,190.55,051016,,,A*6E
$GPRMC,040433.000,A,3533.5220,N,13942.7861,E,0.48,190.55,051016,,,A*6F
$GPRMC,040434.000,A,3533.5222,N,13942.7865,E,0.99,55.79,051016,,,A*54
$GPRMC,040435.000,A,3533.5223,N,13942.7869,E,0.57,55.79,051016,,,A*5A
$GPRMC,040436.000,A,3533.5217,N,13942.7866,E,1.52,218.40,051016,,,A*64
$GPRMC,040437.000,A,3533.5212,N,13942.7862,E,1.03,217.72,051016,,,A*6E
$GPRMC,040438.000,A,3533.5208,N,13942.7858,E,0.60,216.94,051016,,,A*6E
$GPRMC,040439.000,A,3533.5208,N,13942.7858,E,0.56,216.94,051016,,,A*6A
$GPRMC,040440.000,A,3533.5206,N,13942.7853,E,0.32,216.94,051016,,,A*63
$GPRMC,040441.000,A,3533.5202,N,13942.7846,E,0.34,216.94,051016,,,A*64
$GPRMC,040442.000,A,3533.5199,N,13942.7838,E,0.27,216.79,051016,,,A*6E
$GPRMC,040443.000,A,3533.5199,N,13942.7838,E,0.67,49.16,051016,,,A*5A
$GPRMC,040444.000,A,3533.5199,N,13942.7836,E,0.73,24.13,051016,,,A*58
$GPRMC,040445.000,A,3533.5195,N,13942.7826,E,0.90,241.97,051016,,,A*64
$GPRMC,040446.000,A,3533.5191,N,13942.7820,E,0.64,238.62,051016,,,A*6A
$GPRMC,040447.000,A,3533.5184,N,13942.7812,E,1.35,237.68,051016,,,A*6E
$GPRMC,040448.000,A,3533.5179,N,13942.7804,E,0.22,237.68,051016,,,A*63
$GPRMC,040449.000,A,3533.5178,N,13942.7802,E,0.18,237.68,051016,,,A*6C
$GPRMC,040450.000,A,3533.5176,N,13942.7800,E,0.34,237.68,051016,,,A*66
$GPRMC,040451.000,A,3533.5178,N,13942.7803,E,0.38,237.50,051016,,,A*6D
$GPRMC,040452.000,A,3533.5178,N,13942.7802,E,0.23,237.59,051016,,,A*6C
$GPRMC,040453.000,A,3533.5177,N,13942.7801,E,0.85,283.16,051016,,,A*69
$GPRMC,040454.000,A,3533.5179,N,13942.7796,E,1.27,277.97,051016,,,A*6A
$GPRMC,040455.000,A,3533.5182,N,13942.7794,E,0.67,284.72,051016,,,A*6F
$GPRMC,040456.000,A,3533.5185,N,13942.7796,E,0.71,32.21,051016,,,A*57
$GPRMC,040457.000,A,3533.5184,N,13942.7794,E,0.75,34.45,051016,,,A*55
$GPRMC,040458.000,A,3533.5183,N,13942.7793,E,0.20,34.45,051016,,,A*5A
$GPRMC,040459.000,A,3533.5182,N,13942.7790,E,0.22,34.45,051016,,,A*5B
$GPRMC,040500.000,A,3533.5181,N,13942.7784,E,0.50,34.45,051016,,,A*55
$GPRMC,040501.000,A,3533.5179,N,13942.7778,E,0.15,34.45,051016,,,A*51
$GPRMC,040502.000,A,3533.5179,N,13942.7779,E,0.41,34.45,051016,,,A*52
$GPRMC,040503.000,A,3533.5180,N,13942.7779,E,0.65,353.71,051016,,,A*66
$GPRMC,040504.000,A,3533.5178,N,13942.7773,E,0.47,353.71,051016,,,A*6C
$GPRMC,040505.000,A,3533.5175,N,13942.7764,E,0.86,247.91,051016,,,A*61
$GPRMC,040506.000,A,3533.5162,N,13942.7741,E,2.36,245.63,051016,,,A*65
$GPRMC,040507.000,A,3533.5152,N,13942.7726,E,2.52,243.56,051016,,,A*64
$GPRMC,040508.000,A,3533.5149,N,13942.7726,E,1.68,242.99,051016,,,A*69
$GPRMC,040509.000,A,3533.5146,N,13942.7727,E,1.43,242.09,051016,,,A*66
